station,valid,tmpf,dwpf,sknt,drct,alti,p01i,skyc1
LAX,2026-08-01 20:53,78.00,67.00,10.00,270.00,29.93,0.00,FEW
LAX,2026-08-01 21:53,77.00,67.00,11.00,270.00,29.91,0.00,FEW
LAX,2026-08-01 22:53,78.00,66.00,10.00,250.00,29.89,0.00,FEW
LAX,2026-08-01 23:53,77.00,67.00,13.00,260.00,29.88,0.00,FEW
LAX,2026-08-02 00:53,76.00,66.00,12.00,260.00,29.87,0.00,FEW
LAX,2026-08-02 01:53,73.00,67.00,12.00,260.00,29.86,0.00,FEW
LAX,2026-08-02 02:53,71.00,66.00,10.00,250.00,29.86,0.00,FEW
LAX,2026-08-02 03:53,70.00,66.00,9.00,240.00,29.87,0.00,FEW
LAX,2026-08-02 04:53,70.00,65.00,6.00,230.00,29.88,0.00,FEW
LAX,2026-08-02 05:53,70.00,65.00,5.00,240.00,29.89,0.00,CLR
LAX,2026-08-02 06:53,70.00,64.00,5.00,250.00,29.89,0.00,CLR
LAX,2026-08-02 07:53,70.00,63.00,4.00,240.00,29.88,0.00,CLR
LAX,2026-08-02 08:53,70.00,64.00,4.00,250.00,29.88,0.00,CLR
LAX,2026-08-02 09:53,70.00,65.00,0.00,0.00,29.87,0.00,CLR
LAX,2026-08-02 10:53,70.00,65.00,3.00,230.00,29.87,0.00,FEW
LAX,2026-08-02 11:53,69.00,66.00,4.00,180.00,29.87,0.00,BKN
LAX,2026-08-02 12:53,69.00,66.00,0.00,0.00,29.89,0.00,SCT
LAX,2026-08-02 13:53,70.00,65.00,3.00,30.00,29.89,0.00,SCT
LAX,2026-08-02 14:53,72.00,66.00,0.00,0.00,29.89,0.00,SCT
LAX,2026-08-02 15:53,75.00,66.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-08-02 16:53,77.00,66.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-08-02 17:53,77.00,66.00,7.00,260.00,29.88,0.00,CLR
LAX,2026-08-02 18:53,78.00,67.00,9.00,240.00,29.87,0.00,CLR
LAX,2026-08-02 19:53,78.00,66.00,10.00,250.00,29.86,0.00,FEW
LAX,2026-08-02 20:53,77.00,66.00,13.00,260.00,29.85,0.00,FEW
LAX,2026-08-02 21:53,76.00,66.00,11.00,250.00,29.83,0.00,FEW
LAX,2026-08-02 22:53,77.00,66.00,12.00,250.00,29.81,0.00,FEW
LAX,2026-08-02 23:53,76.00,67.00,11.00,260.00,29.80,0.00,FEW
LAX,2026-08-03 00:53,75.00,67.00,11.00,260.00,29.80,0.00,FEW
LAX,2026-08-03 01:53,72.00,67.00,10.00,260.00,29.80,0.00,BKN
LAX,2026-08-03 02:53,70.00,66.00,9.00,260.00,29.80,0.00,OVC
LAX,2026-08-03 03:53,69.00,65.00,8.00,250.00,29.81,0.00,BKN
LAX,2026-08-03 04:53,69.00,65.00,6.00,260.00,29.82,0.00,FEW
LAX,2026-08-03 05:53,69.00,64.00,6.00,260.00,29.83,0.00,FEW
LAX,2026-08-03 06:53,69.00,64.00,8.00,270.00,29.84,0.00,FEW
LAX,2026-08-03 07:53,68.00,64.00,5.00,260.00,29.83,0.00,FEW
LAX,2026-08-03 08:53,69.00,64.00,4.00,330.00,29.82,0.00,FEW
LAX,2026-08-03 09:53,69.00,64.00,0.00,0.00,29.81,0.00,FEW
LAX,2026-08-03 10:53,69.00,64.00,3.00,80.00,29.81,0.00,FEW
LAX,2026-08-03 11:53,68.00,64.00,3.00,20.00,29.80,0.00,FEW
LAX,2026-08-03 12:53,68.00,64.00,0.00,0.00,29.81,0.00,FEW
LAX,2026-08-03 13:53,69.00,64.00,4.00,280.00,29.81,0.00,FEW
LAX,2026-08-03 14:53,71.00,65.00,0.00,0.00,29.82,0.00,FEW
LAX,2026-08-03 15:53,72.00,65.00,5.00,null,29.83,0.00,FEW
LAX,2026-08-03 16:53,74.00,65.00,4.00,200.00,29.82,0.00,FEW
LAX,2026-08-03 17:53,75.00,65.00,6.00,270.00,29.83,0.00,FEW
LAX,2026-08-03 18:53,78.00,64.00,10.00,250.00,29.82,0.00,FEW
LAX,2026-08-03 19:53,76.00,64.00,9.00,260.00,29.82,0.00,FEW
LAX,2026-08-03 20:53,77.00,64.00,11.00,260.00,29.81,0.00,FEW
LAX,2026-08-03 21:53,76.00,64.00,12.00,270.00,29.80,0.00,FEW
LAX,2026-08-03 22:53,76.00,64.00,13.00,260.00,29.80,0.00,FEW
LAX,2026-08-03 23:53,75.00,64.00,11.00,270.00,29.79,0.00,FEW
LAX,2026-08-04 00:53,74.00,65.00,13.00,260.00,29.77,0.00,FEW
LAX,2026-08-04 01:53,72.00,65.00,10.00,270.00,29.76,0.00,FEW
LAX,2026-08-04 02:53,70.00,65.00,12.00,270.00,29.77,0.00,SCT
LAX,2026-08-04 03:53,69.00,64.00,10.00,270.00,29.79,0.00,BKN
LAX,2026-08-04 04:53,68.00,64.00,8.00,270.00,29.80,0.00,BKN
LAX,2026-08-04 05:53,67.00,63.00,7.00,250.00,29.82,0.00,SCT
LAX,2026-08-04 06:53,67.00,63.00,8.00,270.00,29.83,0.00,FEW
LAX,2026-08-04 07:53,67.00,63.00,4.00,230.00,29.84,0.00,FEW
LAX,2026-08-04 08:53,67.00,63.00,4.00,250.00,29.84,0.00,FEW
LAX,2026-08-04 09:53,67.00,63.00,4.00,250.00,29.83,0.00,FEW
LAX,2026-08-04 10:53,68.00,63.00,0.00,0.00,29.82,0.00,FEW
LAX,2026-08-04 11:53,68.00,63.00,4.00,null,29.82,0.00,FEW
LAX,2026-08-04 12:53,68.00,64.00,0.00,0.00,29.83,0.00,FEW
LAX,2026-08-04 13:53,69.00,64.00,0.00,0.00,29.84,0.00,FEW
LAX,2026-08-04 14:53,70.00,64.00,0.00,0.00,29.85,0.00,FEW
LAX,2026-08-04 15:53,70.00,64.00,3.00,null,29.87,0.00,FEW
LAX,2026-08-04 16:53,75.00,64.00,3.00,null,29.87,0.00,FEW
LAX,2026-08-04 17:53,75.00,64.00,7.00,260.00,29.88,0.00,FEW
LAX,2026-08-04 18:53,77.00,64.00,9.00,260.00,29.88,0.00,FEW
LAX,2026-08-04 19:53,77.00,64.00,10.00,240.00,29.88,0.00,FEW
LAX,2026-08-04 20:53,77.00,64.00,9.00,230.00,29.88,0.00,FEW
LAX,2026-08-04 21:53,76.00,64.00,12.00,250.00,29.87,0.00,FEW
LAX,2026-08-04 22:53,75.00,64.00,11.00,240.00,29.86,0.00,FEW
LAX,2026-08-04 23:53,75.00,64.00,11.00,260.00,29.85,0.00,FEW
LAX,2026-08-05 00:53,74.00,63.00,11.00,260.00,29.86,0.00,FEW
LAX,2026-08-05 01:53,72.00,64.00,10.00,260.00,29.85,0.00,FEW
LAX,2026-08-05 02:53,70.00,63.00,9.00,260.00,29.85,0.00,FEW
LAX,2026-08-05 03:53,70.00,63.00,10.00,260.00,29.87,0.00,FEW
LAX,2026-08-05 04:53,70.00,64.00,7.00,290.00,29.89,0.00,BKN
LAX,2026-08-05 05:53,69.00,64.00,6.00,260.00,29.89,0.00,BKN
LAX,2026-08-05 06:53,69.00,64.00,7.00,260.00,29.89,0.00,FEW
LAX,2026-08-05 07:53,68.00,64.00,6.00,260.00,29.89,0.00,FEW
LAX,2026-08-05 08:53,68.00,64.00,4.00,310.00,29.88,0.00,FEW
LAX,2026-08-05 09:53,68.00,64.00,5.00,280.00,29.88,0.00,BKN
LAX,2026-08-05 10:53,68.00,64.00,7.00,290.00,29.87,0.00,SCT
LAX,2026-08-05 11:53,67.00,64.00,7.00,280.00,29.87,0.00,FEW
LAX,2026-08-05 12:53,68.00,64.00,6.00,270.00,29.88,0.00,OVC
LAX,2026-08-05 13:53,68.00,64.00,5.00,240.00,29.90,0.00,OVC
LAX,2026-08-05 14:53,69.00,64.00,0.00,0.00,29.92,0.00,OVC
LAX,2026-08-05 15:53,70.00,64.00,4.00,null,29.94,0.00,OVC
LAX,2026-08-05 16:53,72.00,64.00,5.00,260.00,29.95,0.00,BKN
LAX,2026-08-05 17:53,75.00,64.00,4.00,220.00,29.96,0.00,BKN
LAX,2026-08-05 18:53,76.00,64.00,8.00,230.00,29.95,0.00,FEW
LAX,2026-08-05 19:53,76.00,63.00,12.00,260.00,29.96,0.00,FEW
LAX,2026-08-05 20:53,75.00,64.00,11.00,240.00,29.94,0.00,FEW
LAX,2026-08-05 21:53,75.00,64.00,9.00,240.00,29.91,0.00,FEW
LAX,2026-08-05 22:53,76.00,64.00,11.00,250.00,29.89,0.00,FEW
LAX,2026-08-05 23:53,73.00,64.00,12.00,260.00,29.88,0.00,FEW
LAX,2026-08-06 00:53,73.00,64.00,14.00,260.00,29.86,0.00,FEW
LAX,2026-08-06 01:53,72.00,64.00,12.00,270.00,29.85,0.00,FEW
LAX,2026-08-06 02:53,71.00,65.00,12.00,270.00,29.86,0.00,FEW
LAX,2026-08-06 03:53,70.00,65.00,8.00,240.00,29.89,0.00,BKN
LAX,2026-08-06 04:53,69.00,64.00,9.00,230.00,29.92,0.00,SCT
LAX,2026-08-06 05:53,69.00,64.00,8.00,270.00,29.93,0.00,BKN
LAX,2026-08-06 06:53,69.00,64.00,6.00,280.00,29.93,0.00,BKN
LAX,2026-08-06 07:53,68.00,64.00,4.00,250.00,29.92,0.00,BKN
LAX,2026-08-06 08:53,68.00,64.00,4.00,240.00,29.92,0.00,SCT
LAX,2026-08-06 09:53,68.00,64.00,5.00,290.00,29.92,0.00,FEW
LAX,2026-08-06 10:53,68.00,64.00,6.00,300.00,29.92,0.00,FEW
LAX,2026-08-06 11:53,68.00,64.00,3.00,null,29.93,0.00,FEW
LAX,2026-08-06 12:53,68.00,64.00,5.00,310.00,29.94,0.00,FEW
LAX,2026-08-06 13:53,69.00,64.00,0.00,0.00,29.96,0.00,FEW
LAX,2026-08-06 14:53,71.00,64.00,3.00,360.00,29.97,0.00,FEW
LAX,2026-08-06 15:53,73.00,65.00,6.00,260.00,29.97,0.00,FEW
LAX,2026-08-06 16:53,74.00,65.00,8.00,280.00,29.96,0.00,FEW
LAX,2026-08-06 17:53,76.00,65.00,6.00,230.00,29.97,0.00,FEW
LAX,2026-08-06 18:53,76.00,65.00,9.00,270.00,29.95,0.00,FEW
LAX,2026-08-06 19:53,77.00,65.00,11.00,240.00,29.95,0.00,FEW
LAX,2026-08-06 20:53,77.00,65.00,13.00,270.00,29.94,0.00,FEW
LAX,2026-08-06 21:53,77.00,66.00,11.00,270.00,29.93,0.00,FEW
LAX,2026-08-06 22:53,76.00,65.00,12.00,270.00,29.92,0.00,FEW
LAX,2026-08-06 23:53,77.00,65.00,11.00,270.00,29.90,0.00,FEW
LAX,2026-08-07 00:53,74.00,65.00,11.00,270.00,29.91,0.00,FEW
LAX,2026-08-07 01:53,73.00,66.00,10.00,260.00,29.91,0.00,FEW
LAX,2026-08-07 02:53,71.00,66.00,8.00,250.00,29.93,0.00,FEW
LAX,2026-08-07 03:53,71.00,66.00,10.00,260.00,29.95,0.00,SCT
LAX,2026-08-07 04:53,71.00,66.00,8.00,270.00,29.99,0.00,SCT
LAX,2026-08-07 05:53,70.00,65.00,5.00,310.00,29.98,0.00,BKN
LAX,2026-08-07 06:53,70.00,65.00,3.00,310.00,29.99,0.00,SCT
LAX,2026-08-07 07:53,69.00,65.00,4.00,280.00,29.99,0.00,FEW
LAX,2026-08-07 08:53,69.00,65.00,4.00,290.00,29.98,0.00,FEW
LAX,2026-08-07 09:53,69.00,65.00,4.00,300.00,29.97,0.00,FEW
LAX,2026-08-07 10:53,69.00,65.00,3.00,330.00,29.97,0.00,FEW
LAX,2026-08-07 11:53,69.00,65.00,6.00,270.00,29.96,0.00,FEW
LAX,2026-08-07 12:53,69.00,65.00,3.00,320.00,29.97,0.00,FEW
LAX,2026-08-07 13:53,69.00,66.00,5.00,240.00,29.98,0.00,FEW
LAX,2026-08-07 14:53,71.00,66.00,7.00,270.00,30.00,0.00,SCT
LAX,2026-08-07 15:53,72.00,66.00,5.00,290.00,30.01,0.00,SCT
LAX,2026-08-07 16:53,74.00,65.00,4.00,270.00,30.01,0.00,FEW
LAX,2026-08-07 17:53,77.00,65.00,6.00,null,30.01,0.00,FEW
LAX,2026-08-07 18:53,78.00,65.00,8.00,260.00,30.01,0.00,FEW
LAX,2026-08-07 19:53,77.00,65.00,8.00,260.00,30.00,0.00,FEW
LAX,2026-08-07 20:53,79.00,65.00,8.00,270.00,29.98,0.00,FEW
LAX,2026-08-07 21:53,79.00,66.00,12.00,250.00,29.97,0.00,FEW
LAX,2026-08-07 22:53,78.00,66.00,12.00,260.00,29.95,0.00,FEW
LAX,2026-08-07 23:53,76.00,66.00,13.00,260.00,29.95,0.00,FEW
LAX,2026-08-08 00:53,76.00,66.00,13.00,260.00,29.95,0.00,FEW
LAX,2026-08-08 01:53,74.00,67.00,13.00,260.00,29.93,0.00,FEW
LAX,2026-08-08 02:53,73.00,67.00,10.00,260.00,29.94,0.00,FEW
LAX,2026-08-08 03:53,71.00,67.00,10.00,250.00,29.95,0.00,BKN
LAX,2026-08-08 04:53,71.00,67.00,9.00,260.00,29.97,0.00,BKN
LAX,2026-08-08 05:53,70.00,66.00,7.00,250.00,29.98,0.00,SCT
LAX,2026-08-08 06:53,70.00,66.00,8.00,270.00,29.99,0.00,SCT
LAX,2026-08-08 07:53,70.00,65.00,6.00,260.00,29.98,0.00,FEW
LAX,2026-08-08 08:53,69.00,65.00,6.00,270.00,29.96,0.00,FEW
LAX,2026-08-08 09:53,69.00,65.00,5.00,290.00,29.96,0.00,FEW
LAX,2026-08-08 10:53,69.00,65.00,4.00,280.00,29.96,0.00,FEW
LAX,2026-08-08 11:53,69.00,66.00,3.00,250.00,29.95,0.00,FEW
LAX,2026-08-08 12:53,68.00,65.00,3.00,250.00,29.96,0.00,FEW
LAX,2026-08-08 13:53,69.00,66.00,3.00,230.00,29.98,0.00,SCT
LAX,2026-08-08 14:53,71.00,66.00,4.00,330.00,29.98,0.00,FEW
LAX,2026-08-08 15:53,74.00,66.00,5.00,230.00,29.97,0.00,FEW
LAX,2026-08-08 16:53,75.00,66.00,7.00,250.00,29.96,0.00,FEW
LAX,2026-08-08 17:53,77.00,66.00,8.00,250.00,29.97,0.00,FEW
LAX,2026-08-08 18:53,77.00,66.00,10.00,260.00,29.95,0.00,FEW
LAX,2026-08-08 19:53,78.00,66.00,10.00,250.00,29.94,0.00,CLR
LAX,2026-08-08 20:53,78.00,66.00,14.00,270.00,29.92,0.00,FEW
LAX,2026-08-08 21:53,79.00,67.00,13.00,260.00,29.89,0.00,FEW
LAX,2026-08-08 22:53,78.00,66.00,12.00,240.00,29.87,0.00,FEW
LAX,2026-08-08 23:53,77.00,65.00,15.00,260.00,29.86,0.00,FEW
LAX,2026-08-09 00:53,76.00,67.00,14.00,260.00,29.85,0.00,CLR
LAX,2026-08-09 01:53,74.00,67.00,13.00,240.00,29.85,0.00,FEW
LAX,2026-08-09 02:53,72.00,65.00,14.00,250.00,29.84,0.00,FEW
LAX,2026-08-09 03:53,71.00,66.00,9.00,230.00,29.86,0.00,FEW
LAX,2026-08-09 04:53,71.00,65.00,7.00,230.00,29.89,0.00,FEW
LAX,2026-08-09 05:53,72.00,63.00,3.00,260.00,29.88,0.00,CLR
LAX,2026-08-09 06:53,71.00,65.00,6.00,190.00,29.89,0.00,CLR
LAX,2026-08-09 07:53,71.00,66.00,4.00,270.00,29.89,0.00,FEW
LAX,2026-08-09 08:53,70.00,67.00,4.00,240.00,29.88,0.00,FEW
LAX,2026-08-09 09:53,70.00,67.00,0.00,0.00,29.88,0.00,FEW
LAX,2026-08-09 10:53,70.00,67.00,0.00,0.00,29.87,0.00,FEW
LAX,2026-08-09 11:53,70.00,67.00,0.00,0.00,29.87,0.00,FEW
LAX,2026-08-09 12:53,70.00,67.00,4.00,230.00,29.88,0.00,FEW
LAX,2026-08-09 13:53,70.00,67.00,5.00,260.00,29.88,0.00,FEW
LAX,2026-08-09 14:53,72.00,67.00,3.00,200.00,29.89,0.00,FEW
LAX,2026-08-09 15:53,74.00,67.00,6.00,230.00,29.90,0.00,FEW
LAX,2026-08-09 16:53,76.00,67.00,6.00,260.00,29.91,0.00,FEW
LAX,2026-08-09 17:53,76.00,66.00,8.00,230.00,29.91,0.00,FEW
LAX,2026-08-09 18:53,77.00,66.00,7.00,250.00,29.90,0.00,FEW
LAX,2026-08-09 19:53,78.00,66.00,10.00,260.00,29.89,0.00,FEW
LAX,2026-08-09 20:53,78.00,66.00,11.00,270.00,29.87,0.00,FEW
LAX,2026-08-09 21:53,80.00,64.00,8.00,260.00,29.84,0.00,FEW
LAX,2026-08-09 22:53,79.00,65.00,10.00,260.00,29.81,0.00,FEW
LAX,2026-08-09 23:53,78.00,65.00,10.00,240.00,29.80,0.00,FEW
LAX,2026-08-10 00:53,77.00,68.00,9.00,230.00,29.82,0.00,FEW
LAX,2026-08-10 01:53,74.00,68.00,11.00,260.00,29.82,0.00,SCT
LAX,2026-08-10 02:53,72.00,67.00,8.00,230.00,29.85,0.00,FEW
LAX,2026-08-10 03:53,72.00,67.00,7.00,270.00,29.87,0.00,OVC
LAX,2026-08-10 04:53,72.00,67.00,7.00,270.00,29.91,0.00,SCT
LAX,2026-08-10 05:53,71.00,66.00,6.00,270.00,29.92,0.00,FEW
LAX,2026-08-10 06:53,71.00,66.00,6.00,290.00,29.91,0.00,FEW
LAX,2026-08-10 07:53,70.00,65.00,4.00,250.00,29.92,0.00,FEW
LAX,2026-08-10 08:53,70.00,65.00,3.00,270.00,29.91,0.00,FEW
LAX,2026-08-10 09:53,70.00,66.00,3.00,300.00,29.89,0.00,FEW
LAX,2026-08-10 10:53,70.00,66.00,3.00,320.00,29.88,0.00,FEW
LAX,2026-08-10 11:53,70.00,66.00,6.00,240.00,29.88,0.00,FEW
LAX,2026-08-10 12:53,70.00,66.00,4.00,260.00,29.89,0.00,FEW
LAX,2026-08-10 13:53,70.00,66.00,5.00,270.00,29.91,0.00,FEW
LAX,2026-08-10 14:53,72.00,67.00,6.00,270.00,29.92,0.00,FEW
LAX,2026-08-10 15:53,74.00,67.00,6.00,260.00,29.94,0.00,FEW
LAX,2026-08-10 16:53,75.00,67.00,8.00,270.00,29.96,0.00,FEW
LAX,2026-08-10 17:53,76.00,67.00,9.00,260.00,29.96,0.00,FEW
LAX,2026-08-10 18:53,78.00,67.00,8.00,240.00,29.96,0.00,FEW
LAX,2026-08-10 19:53,78.00,66.00,11.00,270.00,29.95,0.00,FEW
LAX,2026-08-10 20:53,78.00,66.00,12.00,260.00,29.94,0.00,FEW
LAX,2026-08-10 21:53,78.00,66.00,12.00,260.00,29.91,0.00,FEW
LAX,2026-08-10 22:53,77.00,65.00,11.00,260.00,29.89,0.00,FEW
LAX,2026-08-10 23:53,77.00,65.00,13.00,250.00,29.90,0.00,FEW
LAX,2026-08-11 00:53,75.00,65.00,13.00,260.00,29.90,0.00,FEW
LAX,2026-08-11 01:53,73.00,66.00,13.00,250.00,29.91,0.00,FEW
LAX,2026-08-11 02:53,71.00,65.00,10.00,250.00,29.94,0.00,FEW
LAX,2026-08-11 03:53,70.00,65.00,9.00,260.00,29.96,0.00,SCT
LAX,2026-08-11 04:53,70.00,65.00,7.00,260.00,29.97,0.00,FEW
LAX,2026-08-11 05:53,70.00,65.00,7.00,250.00,29.97,0.00,FEW
LAX,2026-08-11 06:53,70.00,65.00,6.00,240.00,29.96,0.00,FEW
LAX,2026-08-11 07:53,70.00,66.00,7.00,260.00,29.96,0.00,FEW
LAX,2026-08-11 08:53,70.00,66.00,6.00,260.00,29.96,0.00,FEW
LAX,2026-08-11 09:53,70.00,65.00,7.00,260.00,29.96,0.00,FEW
LAX,2026-08-11 10:53,70.00,65.00,4.00,270.00,29.96,0.00,FEW
LAX,2026-08-11 11:53,70.00,65.00,4.00,270.00,29.95,0.00,FEW
LAX,2026-08-11 12:53,70.00,65.00,4.00,250.00,29.96,0.00,FEW
LAX,2026-08-11 13:53,70.00,65.00,5.00,290.00,29.98,0.00,FEW
LAX,2026-08-11 14:53,72.00,66.00,7.00,270.00,29.99,0.00,SCT
LAX,2026-08-11 15:53,74.00,65.00,6.00,260.00,30.00,0.00,SCT
LAX,2026-08-11 16:53,76.00,65.00,4.00,250.00,30.00,0.00,FEW
LAX,2026-08-11 17:53,80.00,65.00,5.00,null,30.01,0.00,FEW
LAX,2026-08-11 18:53,79.00,66.00,12.00,270.00,30.01,0.00,FEW
LAX,2026-08-11 19:53,78.00,65.00,11.00,260.00,30.00,0.00,FEW
LAX,2026-08-11 20:53,78.00,66.00,13.00,250.00,29.98,0.00,FEW
LAX,2026-08-11 21:53,78.00,65.00,13.00,250.00,29.97,0.00,FEW
LAX,2026-08-11 22:53,77.00,66.00,13.00,260.00,29.94,0.00,FEW
LAX,2026-08-11 23:53,76.00,66.00,16.00,260.00,29.92,0.00,FEW
LAX,2026-08-12 00:53,74.00,66.00,14.00,250.00,29.91,0.00,FEW
LAX,2026-08-12 01:53,73.00,66.00,14.00,260.00,29.90,0.00,FEW
LAX,2026-08-12 02:53,71.00,66.00,12.00,260.00,29.92,0.00,FEW
LAX,2026-08-12 03:53,71.00,66.00,9.00,240.00,29.93,0.00,BKN
LAX,2026-08-12 04:53,71.00,66.00,7.00,260.00,29.96,0.00,BKN
LAX,2026-08-12 05:53,71.00,65.00,10.00,260.00,29.97,0.00,BKN
LAX,2026-08-12 06:53,70.00,65.00,8.00,280.00,29.97,0.00,BKN
LAX,2026-08-12 07:53,70.00,64.00,7.00,260.00,29.97,0.00,SCT
LAX,2026-08-12 08:53,70.00,65.00,5.00,290.00,29.96,0.00,FEW
LAX,2026-08-12 09:53,70.00,65.00,5.00,290.00,29.95,0.00,BKN
LAX,2026-08-12 10:53,70.00,64.00,0.00,0.00,29.94,0.00,BKN
LAX,2026-08-12 11:53,70.00,65.00,5.00,null,29.94,0.00,BKN
LAX,2026-08-12 12:53,70.00,64.00,0.00,0.00,29.94,0.00,BKN
LAX,2026-08-12 13:53,70.00,64.00,3.00,330.00,29.94,0.00,BKN
LAX,2026-08-12 14:53,72.00,64.00,3.00,310.00,29.94,0.00,BKN
LAX,2026-08-12 15:53,74.00,65.00,7.00,240.00,29.95,0.00,FEW
LAX,2026-08-12 16:53,74.00,64.00,6.00,280.00,29.95,0.00,FEW
LAX,2026-08-12 17:53,76.00,64.00,7.00,250.00,29.95,0.00,FEW
LAX,2026-08-12 18:53,76.00,65.00,9.00,270.00,29.94,0.00,FEW
LAX,2026-08-12 19:53,76.00,64.00,9.00,240.00,29.92,0.00,FEW
LAX,2026-08-12 20:53,76.00,64.00,11.00,270.00,29.90,0.00,FEW
LAX,2026-08-12 21:53,76.00,64.00,13.00,250.00,29.88,0.00,FEW
LAX,2026-08-12 22:53,75.00,64.00,16.00,270.00,29.86,0.00,FEW
LAX,2026-08-12 23:53,74.00,63.00,15.00,250.00,29.85,0.00,FEW
LAX,2026-08-13 00:53,72.00,63.00,15.00,250.00,29.86,0.00,SCT
LAX,2026-08-13 01:53,71.00,63.00,15.00,260.00,29.87,0.00,SCT
LAX,2026-08-13 02:53,69.00,62.00,12.00,270.00,29.89,0.00,FEW
LAX,2026-08-13 03:53,69.00,62.00,8.00,250.00,29.91,0.00,SCT
LAX,2026-08-13 04:53,68.00,62.00,7.00,250.00,29.92,0.00,FEW
LAX,2026-08-13 05:53,68.00,62.00,6.00,240.00,29.93,0.00,BKN
LAX,2026-08-13 06:53,69.00,61.00,0.00,0.00,29.93,0.00,BKN
LAX,2026-08-13 07:53,69.00,61.00,0.00,0.00,29.93,0.00,BKN
LAX,2026-08-13 08:53,70.00,62.00,0.00,0.00,29.92,0.00,BKN
LAX,2026-08-13 09:53,70.00,62.00,3.00,90.00,29.91,0.00,BKN
LAX,2026-08-13 10:53,70.00,62.00,5.00,90.00,29.90,0.00,BKN
LAX,2026-08-13 11:53,71.00,62.00,5.00,100.00,29.89,0.00,BKN
LAX,2026-08-13 12:53,71.00,61.00,6.00,150.00,29.90,0.00,BKN
LAX,2026-08-13 13:53,71.00,62.00,3.00,220.00,29.91,0.00,BKN
LAX,2026-08-13 14:53,71.00,62.00,4.00,220.00,29.93,0.00,BKN
LAX,2026-08-13 15:53,72.00,62.00,0.00,0.00,29.94,0.00,BKN
LAX,2026-08-13 16:53,73.00,62.00,7.00,230.00,29.95,0.00,BKN
LAX,2026-08-13 17:53,73.00,63.00,8.00,270.00,29.95,0.00,SCT
LAX,2026-08-13 18:53,76.00,62.00,10.00,260.00,29.95,0.00,FEW
LAX,2026-08-13 19:53,76.00,62.00,9.00,260.00,29.94,0.00,SCT
LAX,2026-08-13 20:53,77.00,61.00,11.00,250.00,29.93,0.00,FEW
LAX,2026-08-13 21:53,76.00,62.00,9.00,280.00,29.92,0.00,FEW
LAX,2026-08-13 22:53,75.00,62.00,13.00,250.00,29.92,0.00,FEW
LAX,2026-08-13 23:53,74.00,62.00,12.00,250.00,29.92,0.00,FEW
LAX,2026-08-14 00:53,73.00,62.00,11.00,250.00,29.92,0.00,FEW
LAX,2026-08-14 01:53,72.00,62.00,10.00,260.00,29.91,0.00,FEW
LAX,2026-08-14 02:53,70.00,61.00,9.00,270.00,29.92,0.00,FEW
LAX,2026-08-14 03:53,70.00,62.00,9.00,270.00,29.93,0.00,FEW
LAX,2026-08-14 04:53,69.00,62.00,7.00,260.00,29.95,0.00,FEW
LAX,2026-08-14 05:53,69.00,62.00,7.00,250.00,29.96,0.00,FEW
LAX,2026-08-14 06:53,69.00,62.00,8.00,270.00,29.96,0.00,FEW
LAX,2026-08-14 07:53,69.00,62.00,7.00,270.00,29.97,0.00,FEW
LAX,2026-08-14 08:53,69.00,62.00,5.00,280.00,29.97,0.00,FEW
LAX,2026-08-14 09:53,69.00,62.00,3.00,320.00,29.96,0.00,FEW
LAX,2026-08-14 10:53,69.00,62.00,4.00,310.00,29.96,0.00,BKN
LAX,2026-08-14 11:53,70.00,62.00,5.00,260.00,29.97,0.00,FEW
LAX,2026-08-14 12:53,70.00,61.00,3.00,360.00,29.98,0.00,FEW
LAX,2026-08-14 13:53,71.00,61.00,3.00,340.00,29.98,0.00,FEW
LAX,2026-08-14 14:53,71.00,62.00,0.00,0.00,30.00,0.00,FEW
LAX,2026-08-14 15:53,72.00,63.00,4.00,90.00,29.99,0.00,FEW
LAX,2026-08-14 16:53,74.00,63.00,4.00,120.00,30.00,0.00,FEW
LAX,2026-08-14 17:53,76.00,62.00,8.00,260.00,30.01,0.00,FEW
LAX,2026-08-14 18:53,77.00,62.00,11.00,250.00,30.01,0.00,FEW
LAX,2026-08-14 19:53,78.00,62.00,10.00,240.00,30.01,0.00,FEW
LAX,2026-08-14 20:53,76.00,62.00,10.00,270.00,30.00,0.00,FEW
LAX,2026-08-14 21:53,76.00,63.00,12.00,250.00,30.00,0.00,FEW
LAX,2026-08-14 22:53,77.00,62.00,15.00,260.00,29.99,0.00,FEW
LAX,2026-08-14 23:53,75.00,62.00,13.00,260.00,29.98,0.00,FEW
LAX,2026-08-15 00:53,74.00,62.00,14.00,240.00,29.99,0.00,FEW
LAX,2026-08-15 01:53,72.00,62.00,14.00,260.00,29.98,0.00,SCT
LAX,2026-08-15 02:53,70.00,63.00,12.00,240.00,29.99,0.00,SCT
LAX,2026-08-15 03:53,70.00,63.00,12.00,260.00,30.01,0.00,SCT
LAX,2026-08-15 04:53,69.00,63.00,10.00,270.00,30.03,0.00,SCT
LAX,2026-08-15 05:53,69.00,63.00,10.00,270.00,30.04,0.00,BKN
LAX,2026-08-15 06:53,69.00,63.00,6.00,280.00,30.04,0.00,BKN
LAX,2026-08-15 07:53,69.00,63.00,6.00,260.00,30.05,0.00,BKN
LAX,2026-08-15 08:53,69.00,63.00,5.00,280.00,30.04,0.00,BKN
